0 | [128(0x80):ACTION_CARD_UNLOCKED] | 27 | 109 | 44 |  | 0 | GMT= 1534157328, Mon Aug 13 10:48:48 2018 | {0(0x00): DL_OK}
19 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534247820, Tue Aug 14 11:57:00 2018 | {0(0x00): DL_OK}
20 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534247834, Tue Aug 14 11:57:14 2018 | {0(0x00): DL_OK}
21 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534247837, Tue Aug 14 11:57:17 2018 | {0(0x00): DL_OK}
22 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534248282, Tue Aug 14 12:04:42 2018 | {0(0x00): DL_OK}
23 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534248594, Tue Aug 14 12:09:54 2018 | {0(0x00): DL_OK}
24 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534249316, Tue Aug 14 12:21:56 2018 | {0(0x00): DL_OK}
25 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534249421, Tue Aug 14 12:23:41 2018 | {0(0x00): DL_OK}
26 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534249490, Tue Aug 14 12:24:50 2018 | {0(0x00): DL_OK}
27 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 108 | 44 |  | 0 | GMT= 1534249497, Tue Aug 14 12:24:57 2018 | {0(0x00): DL_OK}
28 | [128(0x80):ACTION_CARD_UNLOCKED] | 34 | 108 | 44 |  | 0 | GMT= 1534249500, Tue Aug 14 12:25:00 2018 | {0(0x00): DL_OK}
29 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534249846, Tue Aug 14 12:30:46 2018 | {0(0x00): DL_OK}
30 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534251542, Tue Aug 14 12:59:02 2018 | {0(0x00): DL_OK}
31 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534252733, Tue Aug 14 13:18:53 2018 | {0(0x00): DL_OK}
32 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534254620, Tue Aug 14 13:50:20 2018 | {0(0x00): DL_OK}
33 | [128(0x80):ACTION_CARD_UNLOCKED] | 34 | 109 | 44 |  | 0 | GMT= 1534254628, Tue Aug 14 13:50:28 2018 | {0(0x00): DL_OK}
34 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534254629, Tue Aug 14 13:50:29 2018 | {0(0x00): DL_OK}
35 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534254718, Tue Aug 14 13:51:58 2018 | {0(0x00): DL_OK}
36 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534254725, Tue Aug 14 13:52:05 2018 | {0(0x00): DL_OK}
37 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534254732, Tue Aug 14 13:52:12 2018 | {0(0x00): DL_OK}
38 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534254770, Tue Aug 14 13:52:50 2018 | {0(0x00): DL_OK}
39 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 108 | 44 |  | 0 | GMT= 1534254794, Tue Aug 14 13:53:14 2018 | {0(0x00): DL_OK}
40 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534254856, Tue Aug 14 13:54:16 2018 | {0(0x00): DL_OK}
41 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534254864, Tue Aug 14 13:54:24 2018 | {0(0x00): DL_OK}
42 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534254865, Tue Aug 14 13:54:25 2018 | {0(0x00): DL_OK}
43 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534255146, Tue Aug 14 13:59:06 2018 | {0(0x00): DL_OK}
44 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534256285, Tue Aug 14 14:18:05 2018 | {0(0x00): DL_OK}
45 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534256460, Tue Aug 14 14:21:00 2018 | {0(0x00): DL_OK}
46 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534256506, Tue Aug 14 14:21:46 2018 | {0(0x00): DL_OK}
47 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534256618, Tue Aug 14 14:23:38 2018 | {0(0x00): DL_OK}
48 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534256675, Tue Aug 14 14:24:35 2018 | {0(0x00): DL_OK}
49 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534258152, Tue Aug 14 14:49:12 2018 | {0(0x00): DL_OK}
50 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534331091, Wed Aug 15 11:04:51 2018 | {0(0x00): DL_OK}
51 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534331275, Wed Aug 15 11:07:55 2018 | {0(0x00): DL_OK}
52 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534331950, Wed Aug 15 11:19:10 2018 | {0(0x00): DL_OK}
53 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534332708, Wed Aug 15 11:31:48 2018 | {0(0x00): DL_OK}
54 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534336076, Wed Aug 15 12:27:56 2018 | {0(0x00): DL_OK}
55 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534336363, Wed Aug 15 12:32:43 2018 | {0(0x00): DL_OK}
56 | [128(0x80):ACTION_CARD_UNLOCKED] | 34 | 108 | 44 |  | 0 | GMT= 1534337226, Wed Aug 15 12:47:06 2018 | {0(0x00): DL_OK}
57 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 108 | 44 |  | 0 | GMT= 1534337227, Wed Aug 15 12:47:07 2018 | {0(0x00): DL_OK}
58 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534337339, Wed Aug 15 12:48:59 2018 | {0(0x00): DL_OK}
59 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 108 | 44 |  | 0 | GMT= 1534337605, Wed Aug 15 12:53:25 2018 | {0(0x00): DL_OK}
60 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 108 | 44 |  | 0 | GMT= 1534338062, Wed Aug 15 13:01:02 2018 | {0(0x00): DL_OK}
61 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534338176, Wed Aug 15 13:02:56 2018 | {0(0x00): DL_OK}
62 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534338188, Wed Aug 15 13:03:08 2018 | {0(0x00): DL_OK}
63 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534338213, Wed Aug 15 13:03:33 2018 | {0(0x00): DL_OK}
64 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534338685, Wed Aug 15 13:11:25 2018 | {0(0x00): DL_OK}
65 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534338782, Wed Aug 15 13:13:02 2018 | {0(0x00): DL_OK}
66 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534338821, Wed Aug 15 13:13:41 2018 | {0(0x00): DL_OK}
67 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534338824, Wed Aug 15 13:13:44 2018 | {0(0x00): DL_OK}
68 | [136(0x88):UNLOCKED_WHITELIST] | 33 | 0 | 44 | 173D9476 | 4 | GMT= 1534339012, Wed Aug 15 13:16:52 2018 | {0(0x00): DL_OK}
69 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 108 | 44 |  | 0 | GMT= 1534339644, Wed Aug 15 13:27:24 2018 | {0(0x00): DL_OK}
70 | [128(0x80):ACTION_CARD_UNLOCKED] | 34 | 108 | 44 |  | 0 | GMT= 1534339654, Wed Aug 15 13:27:34 2018 | {0(0x00): DL_OK}
71 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 108 | 44 |  | 0 | GMT= 1534343311, Wed Aug 15 14:28:31 2018 | {0(0x00): DL_OK}
72 | [136(0x88):UNLOCKED_WHITELIST] | 33 | 0 | 44 | 173D9476 | 4 | GMT= 1534343783, Wed Aug 15 14:36:23 2018 | {0(0x00): DL_OK}
73 | [136(0x88):UNLOCKED_WHITELIST] | 33 | 0 | 44 | 173D9476 | 4 | GMT= 1534344257, Wed Aug 15 14:44:17 2018 | {0(0x00): DL_OK}
74 | [136(0x88):UNLOCKED_WHITELIST] | 33 | 0 | 44 | 173D9476 | 4 | GMT= 1534344331, Wed Aug 15 14:45:31 2018 | {0(0x00): DL_OK}
75 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534344771, Wed Aug 15 14:52:51 2018 | {0(0x00): DL_OK}
76 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534345718, Wed Aug 15 15:08:38 2018 | {0(0x00): DL_OK}
77 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 108 | 44 |  | 0 | GMT= 1534347126, Wed Aug 15 15:32:06 2018 | {0(0x00): DL_OK}
78 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534347658, Wed Aug 15 15:40:58 2018 | {0(0x00): DL_OK}
79 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534347661, Wed Aug 15 15:41:01 2018 | {0(0x00): DL_OK}
80 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534347662, Wed Aug 15 15:41:02 2018 | {0(0x00): DL_OK}
81 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534347663, Wed Aug 15 15:41:03 2018 | {0(0x00): DL_OK}
82 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534347709, Wed Aug 15 15:41:49 2018 | {0(0x00): DL_OK}
83 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534347710, Wed Aug 15 15:41:50 2018 | {0(0x00): DL_OK}
84 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534347711, Wed Aug 15 15:41:51 2018 | {0(0x00): DL_OK}
85 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534347716, Wed Aug 15 15:41:56 2018 | {0(0x00): DL_OK}
86 | [32(0x20):ACTION_CARD_DISCARDED] | 33 | 108 | 44 |  | 0 | GMT= 1534419817, Thu Aug 16 11:43:37 2018 | {0(0x00): DL_OK}
87 | [32(0x20):ACTION_CARD_DISCARDED] | 33 | 108 | 44 |  | 0 | GMT= 1534419819, Thu Aug 16 11:43:39 2018 | {0(0x00): DL_OK}
88 | [32(0x20):ACTION_CARD_DISCARDED] | 34 | 108 | 44 |  | 0 | GMT= 1534419835, Thu Aug 16 11:43:55 2018 | {0(0x00): DL_OK}
89 | [128(0x80):ACTION_CARD_UNLOCKED] | 34 | 109 | 44 |  | 0 | GMT= 1534419857, Thu Aug 16 11:44:17 2018 | {0(0x00): DL_OK}
90 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534419858, Thu Aug 16 11:44:18 2018 | {0(0x00): DL_OK}
91 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 113 | 44 |  | 0 | GMT= 1534421039, Thu Aug 16 12:03:59 2018 | {0(0x00): DL_OK}
92 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534421211, Thu Aug 16 12:06:51 2018 | {0(0x00): DL_OK}
93 | [136(0x88):UNLOCKED_WHITELIST] | 33 | 0 | 44 | 173D9476 | 4 | GMT= 1534507955, Fri Aug 17 12:12:35 2018 | {0(0x00): DL_OK}
94 | [136(0x88):UNLOCKED_WHITELIST] | 34 | 0 | 44 | 173D9476 | 4 | GMT= 1534507964, Fri Aug 17 12:12:44 2018 | {0(0x00): DL_OK}
95 | [136(0x88):UNLOCKED_WHITELIST] | 33 | 0 | 44 | 173D9476 | 4 | GMT= 1534508005, Fri Aug 17 12:13:25 2018 | {0(0x00): DL_OK}
96 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534752782, Mon Aug 20 08:13:02 2018 | {0(0x00): DL_OK}
97 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534753517, Mon Aug 20 08:25:17 2018 | {0(0x00): DL_OK}
98 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534753614, Mon Aug 20 08:26:54 2018 | {0(0x00): DL_OK}
99 | [128(0x80):ACTION_CARD_UNLOCKED] | 34 | 109 | 44 |  | 0 | GMT= 1534753616, Mon Aug 20 08:26:56 2018 | {0(0x00): DL_OK}
100 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534755123, Mon Aug 20 08:52:03 2018 | {0(0x00): DL_OK}
101 | [128(0x80):ACTION_CARD_UNLOCKED] | 34 | 108 | 44 |  | 0 | GMT= 1534755593, Mon Aug 20 08:59:53 2018 | {0(0x00): DL_OK}
102 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 108 | 44 |  | 0 | GMT= 1534755597, Mon Aug 20 08:59:57 2018 | {0(0x00): DL_OK}
103 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534755602, Mon Aug 20 09:00:02 2018 | {0(0x00): DL_OK}
104 | [128(0x80):ACTION_CARD_UNLOCKED] | 34 | 109 | 44 |  | 0 | GMT= 1534755605, Mon Aug 20 09:00:05 2018 | {0(0x00): DL_OK}
105 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534756673, Mon Aug 20 09:17:53 2018 | {0(0x00): DL_OK}
106 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1534843770, Tue Aug 21 09:29:30 2018 | {0(0x00): DL_OK}
107 | [128(0x80):ACTION_CARD_UNLOCKED] | 34 | 109 | 44 |  | 0 | GMT= 1534843934, Tue Aug 21 09:32:14 2018 | {0(0x00): DL_OK}



--------------- DATABASE WHITELIST ------------------------------------------
Reader ID's |  Card UID's
------------------------------------------------------------------------------


--------------- DATABASE BLACKLIST ------------------------------------------
Reader ID's |  Card ID's
------------------------------------------------------------------------------
